location,date,likes,retweets,text
"Minneapolis, MN",2020-07-17,10,1,I bought my favorite new pair on jeans back in February. Wore nothing but yoga pants for months (#covid) and now the jeans have the audacity to not fit anymore. That’s so 2020.
"Jacksonville, FL",2020-07-18,0,0,Tremendous job here.  Just a calm look at the reality of Covid vs Flu. https://t.co/BRA7fsXptS
"Monroe, LA",2020-07-01,0,0,💔 https://t.co/WtGUYDDXqT
"Naperville, IL",2020-07-31,149385,28596,"It’s been over six months since the first confirmed case of COVID-19 in the United States, and President Trump still doesn't have an effective plan to contain its spread. It's an unjustifiable failure of leadership that costs lives every day."
"Keene, NH",2020-07-08,208221,82335,"ICE is threatening to deport international students because their school is going online??? as if they chose online school???? as if we aren’t in the middle a global pandemic???? with my whole entire chest, FUCK ICE"
"Atlanta, Georgia",2020-07-03,21450,10611,"LAPD just posted this photo of people protesting tonight. People are messaging me, asking how this is allowed, with no social distancing, when hours ago Governor @GavinNewsom said we shouldn’t even see our family for a July 4th gathering this weekend, unless we live with them. https://t.co/ONq78nCok7"
"Missouri, USA",2020-07-30,6271,1731,“That’s just the way it is” — President Trump on pandemic.
"Chicago, IL",2020-07-23,1,0,Doing some research on the spread of COVID. Riskiest place  is indoor areas with poor air circulation - part of the reason the south getting hit the hardest since people want to stay inside to avoid crazy heat in summer.
"California, USA",2020-07-14,3169,1192,These are the states requiring people to wear masks when out in public https://t.co/kBqteHPW4g
"Jurupa Valley, CA",2020-07-11,306263,84870,Meredith Grey &amp; Cristina Yang would already have a COVID-19 vaccine
"Los Angeles, CA",2020-07-19,4346,2650,Places you can go that don’t require you to wear a mask (a thread):
"New Mexico, USA",2020-07-28,0,0,"SIX MONTH LATE TO THE PARTY

150 000 DEAD https://t.co/sWQmcbRpAZ https://t.co/Xe6Nrq8Tfh"
"Dallas, TX",2020-07-27,2125,980,"Americans killed by Trump calling Covid a hoax and acting accordingly: 145K+ and climbing.
Americans killed by Antifa: Zero.
Most dangerous terrorist threat to Americans: Right wing extremism, by far. 
#Nadler https://t.co/JW94Dq2G9z"
"Victor, NY",2020-07-29,987,325,"#BREAKING: We secured an injunction to block the Public Charge rule from taking effect during the #COVID19 pandemic and while our legal challenge is pending.
 
This is a major victory to protect the health of our communities across New York and the entire nation. https://t.co/Y2j3aZDWue"
"San Francisco, CA",2020-07-03,9093,1685,"5/9 Here's the truth. The COVID-19 outbreak, is not ONE outbreak spread evenly across the US. It is MANY outbreaks spread unevenly. You need to look at state data, or better, county data to really understand what's going on."
"Raleigh, NC",2020-07-17,30,12,The Republican Party is acting like a death cult - playing with people's lives. https://t.co/KOaSuvmevH
"New Jersey, USA",2020-07-02,35,5,"“The police killing of George Floyd, &amp; coronavirus school closures that may deepen vast opportunity gaps b/w Black &amp; white students, are driving new conversations about how schools should confront structural racism.”-@HannahFurfaro @seattletimes https://t.co/0IaZwLI8s5"
"Atlanta, GA",2020-07-06,0,0,Anyway so my little sister is having her wedding Friday at 2pm (...........) in the middle of a pandemic at our old church (a place I still have nightmares about) and abt 30 ppl. Not sure who all. Not sure which family members I’ve been avoiding for years either. Fuuuuuuuuuu
"California, USA",2020-07-13,17294,5678,".@BetsyDeVosED you have no plan. Teachers, kids and parents are fearing for their lives. You point to a private sector that has put profits over people and claimed the lives of thousands of essential workers. I wouldn’t trust you to care for a house plant let alone my child. https://t.co/Qs0Z7gCnMo"
"Atlanta, GA",2020-07-08,4,0,Evil. https://t.co/zN2vOaAZLk
"Maryland, USA",2020-07-14,0,0,god willing https://t.co/0iwhDTYz3N
"Washington, DC",2020-07-30,9,3,".@TedCruz rejects Trump idea to delay the election, as Democrats’ see brewing autocracy
 
“Election fraud is a serious problem. We need to fight it and stop it. But no, the election should not be delayed,” Cruz says.
#DelayElections #Texas #COVID19 
https://t.co/Za6H2QkDVq"
"Houston, TX",2020-07-13,62068,23594,me cuz covid is ruining everything https://t.co/Ev9Um0pXm8
"Chicago, IL",2020-07-16,3023,1001,"Ceremony in Spain in memory of the victims of COVID-19.

The verses of Octavio Paz, the minute of silence and the applause🖤. https://t.co/A9dJ9BQTWy"
"Reno, NV",2020-07-02,341,85,A reminder that Coronavirus got so much worse in the United States after the pandemic response was put in the hands of a criminal slumlord named Jared Kushner whose only experience is in money laundering. That alone should be grounds for impeachment.
"Florida, USA",2020-07-13,141192,26729,"New Zealand lifts all Covid restrictions, declaring the nation virus-free https://t.co/Q024A0eG3e"
"San Antonio, TX",2020-07-09,564117,129542,"Japan has less than 1,000 covid deaths. They never went in to full economic shut down. They have an unemployment rate of 2.6%. How did they do it? Virtually everybody wears a mask. Americans have no idea how fucking stupid they look on the world stage."
"Minneapolis, MN",2020-07-30,1379,361,"""this latest tweet is fascistic and is itself grounds for the president’s immediate impeachment again by the House of Representatives and his removal from office by the Senate.""

https://t.co/RfdYLEgzKL"
"Atlanta, GA",2020-07-03,1,0,"Phew. So let’s review: 

Home. 🏠 
Masks. 😷 
Distance. ↔️ 
Wash hands. 💦👏

Oh, and: NO COVID PARTIES. 🤦🏼‍♀️"
"Brooklyn, NY",2020-07-13,91307,27782,"Look at the coronavirus protocols for pro athletes (tests every other day, temperature checks twice a day, group quarantining).

Then look at the protocols for schools (handwashing, stay home if you’re sick).

Imagine if we valued the lives of teachers the same as MLB shortstops."
"Charlotte, NC",2020-07-27,16,14,"A 9-year-old who died of Covid-19 had no known underlying health issues, family says
https://t.co/vJBjdgfJ3z"
"Oakland, CA",2020-07-10,1,1,This is all of us! https://t.co/ODGF2g3a8d
"Los Angeles, CA",2020-07-11,19996,4399,C-Armys are planning on preordering 1M themselves https://t.co/wGof0SHCOF
"Des Moines, IA",2020-07-20,6,2,"“While we are committed to providing a family-centered care environment, right now restricting visitors is in the best interest of our hospitalized patients and staff.” https://t.co/1O7Z6q9FY3 via @tonyleys"
"Colorado, USA",2020-07-31,7,0,@theladiestalbot @_green_shepherd @ericswalwell CDC Director Dr. Redfield has echod the same sentiments; school openings need to be conditioned based on the level of community transmission.
"Cleveland, OH",2020-07-22,62,27,Schools can't even control lice so you think they could control covid-19 ?!?! I believe schools should remain closed in the fall ‼️
"Baltimore, MD",2020-07-18,220,231,"Trump administration pushing to block new money for testing, tracing, and CDC in upcoming coronavirus relief bill https://t.co/gxeDQ7o83f"
"Chicago, IL",2020-07-03,460,96,"BC you are literally murdering Americans while doing it, and you did it wrong! 

And none of the other democracies had to resort to that- they are all reopening &amp; NOT killing off their citizens bc they did synchronized lockdowns under federalized plans https://t.co/JIH5N5jfAS"
"Chicago, IL",2020-07-03,3465,528,"It's scary that out of all of the adults in the White House and Washington DC, there isn't ONE with the balls to walk right up to trump and say ""Hey, stop downplaying this shit. People are dying. Wear a damn mask!""

I'd do it in a HEARTBEAT today."
"Tulsa, OK",2020-07-24,6,3,"Gates is full of shit. If multiple doses of a vaccine are needed, it's because it DOESN'T WORK. And the Modesta vaccine he's pushing is actually dangerous. https://t.co/mfZFdClBEd"
"California, USA",2020-07-23,12,7,Join us on Sunday for the kick-off of 100 days of action to help flip the 105th blue and win a democratic majority in PA! This seat was decided by only 512 votes last cycle so every call counts in this top-targeted race! https://t.co/mUKYIAP8yT
"Rhode Island, USA",2020-07-05,1,0,"#TrumpHasNoCredibility Has he once expressed any sympathy to the many lives lost from Coronavirus. He's currently tweeting the demeaning ""China Virus"" again as I type this."
"California, USA",2020-07-21,5535,1610,These coronavirus victory laps are so embarrassing for Fox News they're all gonna have to go Tuesday trout fishing https://t.co/Out82AIAen
"Seattle, WA",2020-07-25,1,0,Yet another reason we need to do contact tracing... https://t.co/AqNkSYKcw3
"Minnesota, USA",2020-07-25,28731,9893,"1100 deaths a day in the US from Covid-19. The equivalent of four plane crashes a day in the US, killing everyone onboard. And we’ve just accepted it. A lot of people don’t even realize how bad the situation is. The president is golfing this weekend. Again."
"Scio, OR",2020-07-27,5261,1662,"Americans deserve a senate majority leader who can handle a crisis. Instead, they have Mitch. https://t.co/8tOXCM5uJ4"
"Alaska, USA",2020-07-12,7,2,30-year-old dies after attending 'COVID party' thinking virus was a 'hoax' - ABC News https://t.co/ne0HmhAJwL
"Asheville, NC",2020-07-25,4822,3539,(THREAD) I'm an educator who's served on a coronavirus task force in higher ed—and I'm terrified by the profoundly flawed conversation America is having about reopening our elementary schools and secondary schools. This thread explains why. I hope that you'll read on and retweet. https://t.co/UUdNTG1AGs
"Oakland, CA",2020-07-20,0,0,"Is your community taking action to slow the spread of #COVID19? @TheUpshot’s interactive map shares a look at how many people are wearing masks in neighborhoods across the U.S.
https://t.co/FCQKl0Toky"
"Jacksonville, Fl",2020-07-22,724,120,"COVID-exclusive facilities are relieving pressure on both long-term care facilities &amp; hospitals. Florida now has 20 of these facilities operational with 5 more pending. Ultimately, this will amount to nearly 1,700 beds."
"Nebraska, USA",2020-07-16,1,0,And WHO. https://t.co/BOU5b5d6VI
"Atlanta, GA",2020-07-05,2,1,"EcoWatch: 3 Ways to Go Plastic-Free This July While Staying Safe From Coronavirus.
https://t.co/9NfaCNgjxw

via @GoogleNews"
"Illinois, USA",2020-07-13,1191,516,"Had enough? No masks, then masks, unprecedented shutdowns,the ""models"" collapse, the curve, hospital capacity, then its ""testing"", then ""contact tracing,"" then the vaccine, forced masks, ""cases!"" and we're back to shutdowns and closed schools again! #ConstitutionOverCoronavirus https://t.co/4GSRn4DB3G"
"New York, USA",2020-07-01,0,0,"This New Coronavirus Wave Isn’t Like the Old Wave

https://t.co/GgJxNiHy4G"
"Houston, TX",2020-07-02,3745,1575,Mumbai’s Bada Qabristan is helping both Hindus and Muslims perform last rites for people killed by the coronavirus. https://t.co/dA1SSt5vR5
"Silver Spring, MD",2020-07-13,1,2,"1/2

Anti-masker advocates for ""people to make their own medical decisions.""

Masks are protect others, something American hyper-individualists can't or won't care about.

Academics in the field with COVID surveys, I suggest you also measure respondents' levels of individualism. https://t.co/msd99NtgOS"
"New Jersey, USA",2020-07-09,295548,87403,"am I understanding this correctly? covid-19 is so deadly that Paul Manafort and Michael Cohen had to be released from prison early, but it's also so benign that we need to be packing the nation's children back into their schools pronto? ok cool, that checks out"
"Michigan, USA",2020-07-19,16457,7363,“Their ultimate goal was to shift responsibility for the pandemic from the WH to states. It was at the heart of a catastrophic policy blunder and an attempt to escape blame — perhaps one of the greatest failures of presidential leadership in generations.” https://t.co/QrfQTlSVUQ
"Los Angeles, CA",2020-07-13,2,0,Sa langit walang covid pre
"San Francisco, CA",2020-07-30,1,3,"⚡️ “More than 6,300 coronavirus cases have been linked to U.S. colleges” by @nytimes https://t.co/5JJyvixGZZ"
"New York, USA",2020-07-28,24329,10856,Here He Is: Mr. Wear your Mask or else!  This was in Georgia a few days ago. No mask.  No social distancing. No quarantine. Biggest hypocrite in New York. https://t.co/fhrrrEc8jU
"Washington, USA",2020-07-15,247324,63460,“stop being political” bro i said wear a mask and don’t be racist
"Connecticut, USA",2020-07-28,404823,55048,I tweeted about how Europe is handling the pandemic better than America and a bunch of people in my mentions are telling me to go live in Europe and I’m like...I can’t because Americans aren’t allowed in because of how badly we’re handling the pandemic
